ExperimentID,Serie,Modelo,Repeticao,Strategy,N_Features_Selected,N_Features_Total,Selected_Indices,Selected_Lag_Names
chamados_pct10_fs_mlp_lasso,samurec,1mlppct10lasso,7,lasso,1,107,93,lag_14
chamados_pct10_fs_mlp_lasso,samurec,1mlppct10lasso,8,lasso,1,107,93,lag_14
chamados_pct10_fs_mlp_lasso,samurec,1mlppct10lasso,9,lasso,1,107,93,lag_14
chamados_pct10_fs_mlp_lasso,sunspot,1mlppct10lasso,0,lasso,9,26,0;4;7;8;17;18;23;24;25,lag_26;lag_22;lag_19;lag_18;lag_9;lag_8;lag_3;lag_2;lag_1
chamados_pct10_fs_mlp_lasso,sunspot,1mlppct10lasso,1,lasso,9,26,0;4;7;8;17;18;23;24;25,lag_26;lag_22;lag_19;lag_18;lag_9;lag_8;lag_3;lag_2;lag_1
chamados_pct10_fs_mlp_lasso,sunspot,1mlppct10lasso,2,lasso,9,26,0;4;7;8;17;18;23;24;25,lag_26;lag_22;lag_19;lag_18;lag_9;lag_8;lag_3;lag_2;lag_1
chamados_pct10_fs_mlp_lasso,sunspot,1mlppct10lasso,3,lasso,9,26,0;4;7;8;17;18;23;24;25,lag_26;lag_22;lag_19;lag_18;lag_9;lag_8;lag_3;lag_2;lag_1
chamados_pct10_fs_mlp_lasso,sunspot,1mlppct10lasso,4,lasso,9,26,0;4;7;8;17;18;23;24;25,lag_26;lag_22;lag_19;lag_18;lag_9;lag_8;lag_3;lag_2;lag_1
chamados_pct10_fs_mlp_lasso,sunspot,1mlppct10lasso,5,lasso,9,26,0;4;7;8;17;18;23;24;25,lag_26;lag_22;lag_19;lag_18;lag_9;lag_8;lag_3;lag_2;lag_1
chamados_pct10_fs_mlp_lasso,sunspot,1mlppct10lasso,6,lasso,9,26,0;4;7;8;17;18;23;24;25,lag_26;lag_22;lag_19;lag_18;lag_9;lag_8;lag_3;lag_2;lag_1
chamados_pct10_fs_mlp_lasso,sunspot,1mlppct10lasso,7,lasso,9,26,0;4;7;8;17;18;23;24;25,lag_26;lag_22;lag_19;lag_18;lag_9;lag_8;lag_3;lag_2;lag_1
chamados_pct10_fs_mlp_lasso,sunspot,1mlppct10lasso,8,lasso,9,26,0;4;7;8;17;18;23;24;25,lag_26;lag_22;lag_19;lag_18;lag_9;lag_8;lag_3;lag_2;lag_1
chamados_pct10_fs_mlp_lasso,sunspot,1mlppct10lasso,9,lasso,9,26,0;4;7;8;17;18;23;24;25,lag_26;lag_22;lag_19;lag_18;lag_9;lag_8;lag_3;lag_2;lag_1
chamados_pct10_fs_mlp_lasso,windspeedfortaleza,1mlppct10lasso,0,lasso,4,13,1;2;8;12,lag_12;lag_11;lag_5;lag_1
chamados_pct10_fs_mlp_lasso,windspeedfortaleza,1mlppct10lasso,1,lasso,4,13,1;2;8;12,lag_12;lag_11;lag_5;lag_1
chamados_pct10_fs_mlp_lasso,windspeedfortaleza,1mlppct10lasso,2,lasso,4,13,1;2;8;12,lag_12;lag_11;lag_5;lag_1
chamados_pct10_fs_mlp_lasso,windspeedfortaleza,1mlppct10lasso,3,lasso,4,13,1;2;8;12,lag_12;lag_11;lag_5;lag_1
chamados_pct10_fs_mlp_lasso,windspeedfortaleza,1mlppct10lasso,4,lasso,4,13,1;2;8;12,lag_12;lag_11;lag_5;lag_1
chamados_pct10_fs_mlp_lasso,windspeedfortaleza,1mlppct10lasso,5,lasso,4,13,1;2;8;12,lag_12;lag_11;lag_5;lag_1
chamados_pct10_fs_mlp_lasso,windspeedfortaleza,1mlppct10lasso,6,lasso,4,13,1;2;8;12,lag_12;lag_11;lag_5;lag_1
chamados_pct10_fs_mlp_lasso,windspeedfortaleza,1mlppct10lasso,7,lasso,4,13,1;2;8;12,lag_12;lag_11;lag_5;lag_1
chamados_pct10_fs_mlp_lasso,windspeedfortaleza,1mlppct10lasso,8,lasso,4,13,1;2;8;12,lag_12;lag_11;lag_5;lag_1
chamados_pct10_fs_mlp_lasso,windspeedfortaleza,1mlppct10lasso,9,lasso,4,13,1;2;8;12,lag_12;lag_11;lag_5;lag_1
