ExperimentID,Serie,Modelo,Strategy,N_Features_Selected_mean,N_Features_Selected_std,N_Repeticoes,N_Features_Total
chamados_pct10_fs_mlp_lasso,airlines,1mlppct10lasso,lasso,10.000000,0.000000,10,13
chamados_pct10_fs_mlp_lasso,austres,1mlppct10lasso,lasso,2.000000,0.000000,10,8
chamados_pct10_fs_mlp_lasso,coloradoRiver,1mlppct10lasso,lasso,20.000000,0.000000,10,67
chamados_pct10_fs_mlp_lasso,samurec,1mlppct10lasso,lasso,1.000000,0.000000,10,107
chamados_pct10_fs_mlp_lasso,sunspot,1mlppct10lasso,lasso,9.000000,0.000000,10,26
chamados_pct10_fs_mlp_lasso,windspeedfortaleza,1mlppct10lasso,lasso,4.000000,0.000000,10,13
