ExperimentID,Serie,Modelo,Strategy,N_Features_Selected_mean,N_Features_Selected_std,N_Repeticoes,N_Features_Total
chamados_pct10_fs_lasso,airlines,1amv1pct10lasso,lasso,1.000000,0.000000,10,13
chamados_pct10_fs_lasso,austres,1amv1pct10lasso,lasso,1.000000,0.000000,10,8
chamados_pct10_fs_lasso,coloradoRiver,1amv1pct10lasso,lasso,1.000000,0.000000,10,67
chamados_pct10_fs_lasso,samurec,1amv1pct10lasso,lasso,1.000000,0.000000,10,107
chamados_pct10_fs_lasso,sunspot,1amv1pct10lasso,lasso,1.000000,0.000000,10,26
chamados_pct10_fs_lasso,windspeedfortaleza,1amv1pct10lasso,lasso,1.000000,0.000000,10,13
