ExperimentID,Serie,Modelo,Strategy,N_Features_Selected_mean,N_Features_Selected_std,N_Repeticoes,N_Features_Total
chamados_v4_fs_lasso,airlines,1amv1lasso,lasso,1.000000,0.000000,10,20
chamados_v4_fs_lasso,austres,1amv1lasso,lasso,1.000000,0.000000,10,1
chamados_v4_fs_lasso,coloradoRiver,1amv1lasso,lasso,1.000000,0.000000,10,16
chamados_v4_fs_lasso,sunspot,1amv1lasso,lasso,2.000000,0.000000,10,9
