ExperimentID,Serie,Modelo,Repeticao,ValMetric,MSE,RMSE,MAE,MAPE,theil,ARV,IA,POCID
chamados_v4_fs_mlp_lasso,samurec,1mlplasso,5,7.241885,49.800694,7.056961,5.734249,19.501613,23.358336,17.568962,0.272316,61.864407
chamados_v4_fs_mlp_lasso,samurec,1mlplasso,6,7.241885,49.425289,7.030312,5.718683,19.433543,22.832096,17.659503,0.275299,61.864407
chamados_v4_fs_mlp_lasso,samurec,1mlplasso,7,7.241885,49.615275,7.043811,5.721690,19.456965,25.099615,18.253334,0.270064,58.474576
chamados_v4_fs_mlp_lasso,samurec,1mlplasso,8,7.241885,49.315247,7.022482,5.716136,19.441381,22.110815,17.245817,0.275123,60.169492
chamados_v4_fs_mlp_lasso,samurec,1mlplasso,9,7.241885,49.431767,7.030773,5.730519,19.469258,20.987081,16.821351,0.281077,61.016949
chamados_v4_fs_mlp_lasso,sunspot,1mlplasso,0,20.398931,293.785826,17.140182,13.746180,35.624784,0.321726,0.169903,0.959445,75.000000
chamados_v4_fs_mlp_lasso,sunspot,1mlplasso,1,20.398931,279.303529,16.712377,13.494905,34.651915,0.321259,0.163040,0.961344,75.000000
chamados_v4_fs_mlp_lasso,sunspot,1mlplasso,2,20.398931,397.065232,19.926496,16.661687,41.150923,0.510208,0.282997,0.938701,71.428571
chamados_v4_fs_mlp_lasso,sunspot,1mlplasso,3,20.398931,302.374064,17.388906,13.790348,36.079469,0.319542,0.173876,0.958334,67.857143
chamados_v4_fs_mlp_lasso,sunspot,1mlplasso,4,20.398931,276.780836,16.636732,13.397576,34.091120,0.309248,0.156200,0.962329,75.000000
chamados_v4_fs_mlp_lasso,sunspot,1mlplasso,5,20.398931,283.107534,16.825800,13.500131,34.505727,0.307544,0.159168,0.961508,75.000000
chamados_v4_fs_mlp_lasso,sunspot,1mlplasso,6,20.398931,301.166944,17.354162,13.467621,35.384339,0.388957,0.182717,0.957470,71.428571
chamados_v4_fs_mlp_lasso,sunspot,1mlplasso,7,20.398931,283.666848,16.842412,13.448493,34.522680,0.308071,0.159522,0.961424,75.000000
chamados_v4_fs_mlp_lasso,sunspot,1mlplasso,8,20.398931,273.453726,16.536436,13.409229,34.057635,0.314322,0.155754,0.962629,75.000000
chamados_v4_fs_mlp_lasso,sunspot,1mlplasso,9,20.398931,298.323158,17.272034,14.368718,36.760986,0.342567,0.183002,0.957606,75.000000
chamados_v4_fs_mlp_lasso,windspeedfortaleza,1mlplasso,0,0.378567,0.137715,0.371099,0.303923,11.133305,0.848981,0.279064,0.931180,71.428571
chamados_v4_fs_mlp_lasso,windspeedfortaleza,1mlplasso,1,0.378567,0.139107,0.372971,0.303829,11.162004,0.857347,0.279899,0.930699,71.428571
chamados_v4_fs_mlp_lasso,windspeedfortaleza,1mlplasso,2,0.378567,0.137176,0.370372,0.299902,11.011574,0.856525,0.274961,0.931844,71.428571
chamados_v4_fs_mlp_lasso,windspeedfortaleza,1mlplasso,3,0.378567,0.137452,0.370745,0.303476,11.138702,0.846555,0.277749,0.931433,71.428571
chamados_v4_fs_mlp_lasso,windspeedfortaleza,1mlplasso,4,0.378567,0.144067,0.379562,0.309306,11.355494,0.932116,0.297636,0.927149,71.428571
chamados_v4_fs_mlp_lasso,windspeedfortaleza,1mlplasso,5,0.378567,0.137794,0.371206,0.304223,11.153727,0.841285,0.277625,0.931344,71.428571
chamados_v4_fs_mlp_lasso,windspeedfortaleza,1mlplasso,6,0.378567,0.139801,0.373899,0.305779,11.192830,0.852092,0.282581,0.930157,71.428571
chamados_v4_fs_mlp_lasso,windspeedfortaleza,1mlplasso,7,0.378567,0.143618,0.378969,0.307549,11.364909,0.940784,0.293629,0.927797,71.428571
chamados_v4_fs_mlp_lasso,windspeedfortaleza,1mlplasso,8,0.378567,0.140398,0.374697,0.305913,11.209659,0.870160,0.285130,0.929696,71.428571
chamados_v4_fs_mlp_lasso,windspeedfortaleza,1mlplasso,9,0.378567,0.141195,0.375759,0.305281,11.226691,0.883980,0.287732,0.929173,71.428571
