ExperimentID,Serie,Modelo,Repeticao,ValMetric,MSE,RMSE,MAE,MAPE,theil,ARV,IA,POCID
chamados_v4_fs_ftest,samurec,1amv1ftest,9,7.272905,48.205432,6.943013,5.759585,19.937294,36.398962,25.941487,0.234412,62.711864
chamados_v4_fs_ftest,samurec,1arima,0,,48.481589,6.962872,5.858474,20.580083,28.356862,34.562540,0.193628,64.406780
chamados_v4_fs_ftest,sunspot,1amv1ftest,0,22.611194,366.014192,19.131497,15.644271,39.374939,0.332766,0.202591,0.950149,60.714286
chamados_v4_fs_ftest,sunspot,1amv1ftest,1,22.611194,367.234503,19.163364,15.600646,40.441244,0.333326,0.203622,0.949940,60.714286
chamados_v4_fs_ftest,sunspot,1amv1ftest,2,22.611194,366.289599,19.138694,15.675087,39.928133,0.332376,0.202606,0.950128,60.714286
chamados_v4_fs_ftest,sunspot,1amv1ftest,3,22.611194,365.575262,19.120023,15.622258,39.991527,0.333006,0.202656,0.950187,60.714286
chamados_v4_fs_ftest,sunspot,1amv1ftest,4,22.611194,368.842365,19.205269,15.666862,40.317238,0.334809,0.205466,0.949578,60.714286
chamados_v4_fs_ftest,sunspot,1amv1ftest,5,22.611194,365.238107,19.111204,15.578296,40.017226,0.332084,0.201798,0.950318,60.714286
chamados_v4_fs_ftest,sunspot,1amv1ftest,6,22.611194,366.969277,19.156442,15.632721,40.166803,0.333258,0.203546,0.949966,60.714286
chamados_v4_fs_ftest,sunspot,1amv1ftest,7,22.611194,362.146574,19.030149,15.588429,39.656974,0.329954,0.198638,0.950940,60.714286
chamados_v4_fs_ftest,sunspot,1amv1ftest,8,22.611194,363.534684,19.066586,15.561156,39.727641,0.331198,0.200285,0.950637,60.714286
chamados_v4_fs_ftest,sunspot,1amv1ftest,9,22.611194,365.373641,19.114749,15.628466,39.706608,0.331879,0.201779,0.950302,60.714286
chamados_v4_fs_ftest,sunspot,1arima,0,,365.478709,19.117497,15.719171,36.503112,0.346894,0.193887,0.951367,67.857143
chamados_v4_fs_ftest,windspeedfortaleza,1amv1ftest,0,0.388915,0.191402,0.437496,0.367293,12.565185,0.770043,0.338885,0.908560,64.285714
chamados_v4_fs_ftest,windspeedfortaleza,1amv1ftest,1,0.388915,0.193212,0.439559,0.367148,12.552511,0.768876,0.338524,0.908132,64.285714
chamados_v4_fs_ftest,windspeedfortaleza,1amv1ftest,2,0.388915,0.190493,0.436455,0.365398,12.482104,0.763292,0.335575,0.909269,64.285714
chamados_v4_fs_ftest,windspeedfortaleza,1amv1ftest,3,0.388915,0.189217,0.434991,0.364887,12.471528,0.764382,0.335279,0.909645,64.285714
chamados_v4_fs_ftest,windspeedfortaleza,1amv1ftest,4,0.388915,0.189702,0.435548,0.365226,12.498751,0.772168,0.337541,0.909194,64.285714
chamados_v4_fs_ftest,windspeedfortaleza,1amv1ftest,5,0.388915,0.192153,0.438352,0.366298,12.522929,0.766503,0.337959,0.908486,64.285714
chamados_v4_fs_ftest,windspeedfortaleza,1amv1ftest,6,0.388915,0.192113,0.438307,0.366918,12.557644,0.774671,0.339573,0.908270,64.285714
chamados_v4_fs_ftest,windspeedfortaleza,1amv1ftest,7,0.388915,0.189784,0.435642,0.365490,12.491730,0.764782,0.336295,0.909354,64.285714
chamados_v4_fs_ftest,windspeedfortaleza,1amv1ftest,8,0.388915,0.189588,0.435418,0.365604,12.507086,0.768669,0.337572,0.909221,64.285714
chamados_v4_fs_ftest,windspeedfortaleza,1amv1ftest,9,0.388915,0.189427,0.435232,0.366247,12.505808,0.760032,0.335023,0.909642,64.285714
chamados_v4_fs_ftest,windspeedfortaleza,1arima,0,,0.159223,0.399027,0.336684,11.585693,0.710406,0.282118,0.924855,57.142857
