ExperimentID,Serie,Modelo,Strategy,N_Features_Selected_mean,N_Features_Selected_std,N_Repeticoes,N_Features_Total
chamados_v4_fs_ftest,airlines,1amv1ftest,f_test,5.000000,0.000000,10,20
chamados_v4_fs_ftest,austres,1amv1ftest,f_test,1.000000,0.000000,10,1
chamados_v4_fs_ftest,coloradoRiver,1amv1ftest,f_test,9.000000,0.000000,10,16
chamados_v4_fs_ftest,sunspot,1amv1ftest,f_test,5.000000,0.000000,10,9
