ExperimentID,Serie,Modelo,Repeticao,ValMetric,MSE,RMSE,MAE,MAPE,theil,ARV,IA,POCID
chamados_v2_fs_ftest,airlines,1amv1,0,14.342420,367.979023,19.182779,14.854675,3.233128,0.124026,0.062730,0.984067,78.571429
chamados_v2_fs_ftest,airlines,1amv1,1,14.342420,364.680279,19.096604,14.746041,3.212088,0.124584,0.062226,0.984205,78.571429
chamados_v2_fs_ftest,airlines,1amv1,2,14.342420,366.390436,19.141328,14.799146,3.221431,0.123868,0.062483,0.984134,78.571429
chamados_v2_fs_ftest,airlines,1amv1,3,14.342420,366.368281,19.140749,14.801772,3.223524,0.124271,0.062528,0.984128,78.571429
chamados_v2_fs_ftest,airlines,1amv1,4,14.342420,368.830156,19.204951,14.865253,3.234960,0.124442,0.062771,0.984043,78.571429
chamados_v2_fs_ftest,airlines,1amv1,5,14.342420,366.266586,19.138093,14.818603,3.225600,0.123809,0.062471,0.984138,78.571429
chamados_v2_fs_ftest,airlines,1amv1,6,14.342420,366.249740,19.137652,14.818816,3.225360,0.123648,0.062501,0.984135,78.571429
chamados_v2_fs_ftest,airlines,1amv1,7,14.342420,366.583252,19.146364,14.831913,3.226872,0.123998,0.062472,0.984131,78.571429
chamados_v2_fs_ftest,airlines,1amv1,8,14.342420,366.350998,19.140298,14.848534,3.229092,0.123501,0.062447,0.984139,78.571429
chamados_v2_fs_ftest,airlines,1amv1,9,14.342420,361.483213,19.012712,14.766073,3.209584,0.122584,0.061711,0.984341,78.571429
chamados_v2_fs_ftest,airlines,1arima,0,,389.194049,19.728002,15.102607,3.315326,0.134713,0.066301,0.983139,78.571429
chamados_v2_fs_ftest,sunspot,1amv1,0,21.092857,390.837867,19.769620,16.009832,40.700250,0.312285,0.193283,0.949570,64.285714
chamados_v2_fs_ftest,sunspot,1amv1,1,21.092857,380.888453,19.516364,15.754252,40.090822,0.310055,0.189056,0.950855,67.857143
chamados_v2_fs_ftest,sunspot,1amv1,2,21.092857,382.313046,19.552827,15.836343,40.004680,0.307350,0.189113,0.950714,64.285714
chamados_v2_fs_ftest,sunspot,1amv1,3,21.092857,386.710317,19.664951,15.731338,39.016342,0.313653,0.189499,0.950408,67.857143
chamados_v2_fs_ftest,sunspot,1amv1,4,21.092857,388.341702,19.706387,16.030280,40.939432,0.311767,0.193462,0.949706,64.285714
chamados_v2_fs_ftest,sunspot,1amv1,5,21.092857,382.363164,19.554109,15.812398,40.266346,0.309526,0.189527,0.950680,67.857143
chamados_v2_fs_ftest,sunspot,1amv1,6,21.092857,391.604827,19.789008,15.756293,38.813361,0.322042,0.192861,0.949635,67.857143
chamados_v2_fs_ftest,sunspot,1amv1,7,21.092857,386.912359,19.670088,15.978928,40.761533,0.310467,0.192170,0.949985,64.285714
chamados_v2_fs_ftest,sunspot,1amv1,8,21.092857,380.389402,19.503574,15.886367,40.681565,0.306341,0.189720,0.950754,64.285714
chamados_v2_fs_ftest,sunspot,1amv1,9,21.092857,386.199246,19.651953,15.907049,40.232832,0.311493,0.191259,0.950171,64.285714
chamados_v2_fs_ftest,sunspot,1arima,0,,365.478709,19.117497,15.719171,36.503112,0.346894,0.193887,0.951367,67.857143
