ExperimentID,Serie,Modelo,Repeticao,ValMetric,MSE,RMSE,MAE,MAPE,theil,ARV,IA,POCID
chamados_pct10_fs_mlp_rfecv,samurec,1mlppct10rfecv,3,7.262396,46.133039,6.792131,5.601081,19.304811,7.250021,11.521831,0.350342,62.711864
chamados_pct10_fs_mlp_rfecv,samurec,1mlppct10rfecv,4,7.262396,50.027263,7.072995,5.914432,20.348940,5.823785,9.166722,0.320093,50.847458
chamados_pct10_fs_mlp_rfecv,samurec,1mlppct10rfecv,5,7.262396,49.788579,7.056102,5.850404,19.974449,5.443862,8.860128,0.336441,55.932203
chamados_pct10_fs_mlp_rfecv,samurec,1mlppct10rfecv,6,7.262396,47.619216,6.900668,5.688596,19.402165,6.241067,10.202229,0.344630,57.627119
chamados_pct10_fs_mlp_rfecv,samurec,1mlppct10rfecv,7,7.262396,45.498528,6.745260,5.517994,18.913332,7.054125,10.745615,0.367492,63.559322
chamados_pct10_fs_mlp_rfecv,samurec,1mlppct10rfecv,8,7.262396,49.215817,7.015399,5.774612,19.844300,6.667622,10.842962,0.317003,59.322034
chamados_pct10_fs_mlp_rfecv,samurec,1mlppct10rfecv,9,7.262396,50.966736,7.139099,5.961590,20.458037,4.981823,8.511558,0.326931,53.389831
chamados_pct10_fs_mlp_rfecv,sunspot,1mlppct10rfecv,0,21.577561,364.649007,19.095785,14.976489,39.640328,0.602930,0.265274,0.943521,71.428571
chamados_pct10_fs_mlp_rfecv,sunspot,1mlppct10rfecv,1,21.577561,288.524739,16.986016,13.073435,32.178017,0.387552,0.163104,0.960643,78.571429
chamados_pct10_fs_mlp_rfecv,sunspot,1mlppct10rfecv,2,21.577561,305.809234,17.487402,13.116304,34.592423,0.397947,0.179341,0.957466,75.000000
chamados_pct10_fs_mlp_rfecv,sunspot,1mlppct10rfecv,3,21.577561,481.611399,21.945646,17.244664,51.516633,0.793419,0.328544,0.926680,82.142857
chamados_pct10_fs_mlp_rfecv,sunspot,1mlppct10rfecv,4,21.577561,316.057912,17.778018,13.239383,35.821294,0.408270,0.188960,0.955581,71.428571
chamados_pct10_fs_mlp_rfecv,sunspot,1mlppct10rfecv,5,21.577561,289.847195,17.024899,12.989574,32.657173,0.385325,0.164449,0.960388,78.571429
chamados_pct10_fs_mlp_rfecv,sunspot,1mlppct10rfecv,6,21.577561,308.058645,17.551600,13.137647,34.868356,0.401617,0.181301,0.957064,71.428571
chamados_pct10_fs_mlp_rfecv,sunspot,1mlppct10rfecv,7,21.577561,302.045294,17.379450,13.062702,34.175090,0.397151,0.177188,0.958005,78.571429
chamados_pct10_fs_mlp_rfecv,sunspot,1mlppct10rfecv,8,21.577561,282.665546,16.812660,13.135432,35.026150,0.378858,0.171113,0.960170,75.000000
chamados_pct10_fs_mlp_rfecv,sunspot,1mlppct10rfecv,9,21.577561,295.544551,17.191409,12.983662,34.426053,0.390809,0.174492,0.958817,82.142857
chamados_pct10_fs_mlp_rfecv,windspeedfortaleza,1mlppct10rfecv,0,0.392111,0.110837,0.332921,0.275567,9.625755,0.600559,0.207271,0.947368,71.428571
chamados_pct10_fs_mlp_rfecv,windspeedfortaleza,1mlppct10rfecv,1,0.392111,0.137196,0.370400,0.282505,9.654915,0.547760,0.228883,0.937889,64.285714
chamados_pct10_fs_mlp_rfecv,windspeedfortaleza,1mlppct10rfecv,2,0.392111,0.123723,0.351743,0.291477,10.098308,0.612900,0.235282,0.940380,64.285714
chamados_pct10_fs_mlp_rfecv,windspeedfortaleza,1mlppct10rfecv,3,0.392111,0.113308,0.336613,0.281047,9.948321,0.617067,0.211975,0.946121,71.428571
chamados_pct10_fs_mlp_rfecv,windspeedfortaleza,1mlppct10rfecv,4,0.392111,0.125492,0.354249,0.292994,10.135941,0.615368,0.236665,0.939732,64.285714
chamados_pct10_fs_mlp_rfecv,windspeedfortaleza,1mlppct10rfecv,5,0.392111,0.136286,0.369169,0.284345,9.710295,0.543600,0.228547,0.938153,64.285714
chamados_pct10_fs_mlp_rfecv,windspeedfortaleza,1mlppct10rfecv,6,0.392111,0.136093,0.368908,0.283071,9.648604,0.549333,0.228261,0.938240,64.285714
chamados_pct10_fs_mlp_rfecv,windspeedfortaleza,1mlppct10rfecv,7,0.392111,0.136492,0.369448,0.283384,9.694803,0.544737,0.228191,0.938156,64.285714
chamados_pct10_fs_mlp_rfecv,windspeedfortaleza,1mlppct10rfecv,8,0.392111,0.136614,0.369614,0.276897,9.596707,0.562375,0.229541,0.937929,57.142857
chamados_pct10_fs_mlp_rfecv,windspeedfortaleza,1mlppct10rfecv,9,0.392111,0.139453,0.373434,0.287134,9.824296,0.553494,0.232899,0.936765,57.142857
