ExperimentID,Serie,Modelo,Strategy,N_Features_Selected_mean,N_Features_Selected_std,N_Repeticoes,N_Features_Total
chamados_v4_fs_mutualinfo,airlines,1amv1mutualinfo,mutual_info,9.000000,0.000000,10,20
chamados_v4_fs_mutualinfo,austres,1amv1mutualinfo,mutual_info,1.000000,0.000000,10,1
chamados_v4_fs_mutualinfo,coloradoRiver,1amv1mutualinfo,mutual_info,15.000000,0.000000,10,16
chamados_v4_fs_mutualinfo,sunspot,1amv1mutualinfo,mutual_info,9.000000,0.000000,10,9
