ExperimentID,Serie,Modelo,Strategy,N_Features_Selected_mean,N_Features_Selected_std,N_Repeticoes,N_Features_Total
chamados_v4_fs_rfecv,airlines,1amv1rfecv,rfecv,16.700000,3.622461,10,20
chamados_v4_fs_rfecv,austres,1amv1rfecv,rfecv,1.000000,0.000000,10,1
chamados_v4_fs_rfecv,coloradoRiver,1amv1rfecv,rfecv,11.200000,2.898275,10,16
chamados_v4_fs_rfecv,sunspot,1amv1rfecv,rfecv,6.400000,1.349897,10,9
