ExperimentID,Serie,Modelo,Repeticao,ValMetric,MSE,RMSE,MAE,MAPE,theil,ARV,IA,POCID
chamados_v4_fs_rfembedded,samurec,1amv1rfembedded,7,7.326822,48.152347,6.939189,5.766781,20.027721,46.218602,33.229296,0.209752,58.474576
chamados_v4_fs_rfembedded,samurec,1amv1rfembedded,8,7.326822,48.344395,6.953013,5.762561,20.006122,42.438296,30.558542,0.215618,59.322034
chamados_v4_fs_rfembedded,samurec,1amv1rfembedded,9,7.326822,48.844793,6.988905,5.839471,20.263471,34.506063,31.851352,0.196005,61.864407
chamados_v4_fs_rfembedded,samurec,1arima,0,,48.481589,6.962872,5.858474,20.580083,28.356862,34.562540,0.193628,64.406780
chamados_v4_fs_rfembedded,sunspot,1amv1rfembedded,0,22.659073,359.095311,18.949810,15.463994,39.545562,0.330262,0.195668,0.951540,60.714286
chamados_v4_fs_rfembedded,sunspot,1amv1rfembedded,1,22.659073,359.151954,18.951305,15.483388,39.570636,0.328729,0.195006,0.951617,60.714286
chamados_v4_fs_rfembedded,sunspot,1amv1rfembedded,2,22.659073,359.691383,18.965531,15.466242,39.486654,0.329323,0.196435,0.951404,60.714286
chamados_v4_fs_rfembedded,sunspot,1amv1rfembedded,3,22.659073,359.023776,18.947923,15.481555,39.641788,0.328888,0.195327,0.951587,60.714286
chamados_v4_fs_rfembedded,sunspot,1amv1rfembedded,4,22.659073,357.652464,18.911702,15.365882,39.209333,0.336187,0.196343,0.951569,60.714286
chamados_v4_fs_rfembedded,sunspot,1amv1rfembedded,5,22.659073,359.149333,18.951236,15.427626,39.310497,0.331215,0.196579,0.951427,60.714286
chamados_v4_fs_rfembedded,sunspot,1amv1rfembedded,6,22.659073,359.801646,18.968438,15.442394,39.165538,0.328820,0.196208,0.951423,60.714286
chamados_v4_fs_rfembedded,sunspot,1amv1rfembedded,7,22.659073,359.684922,18.965361,15.493120,39.457648,0.326362,0.195197,0.951555,60.714286
chamados_v4_fs_rfembedded,sunspot,1amv1rfembedded,8,22.659073,357.940131,18.919306,15.377231,39.260337,0.335779,0.196413,0.951538,60.714286
chamados_v4_fs_rfembedded,sunspot,1amv1rfembedded,9,22.659073,358.613654,18.937097,15.493427,39.029592,0.332854,0.196562,0.951498,64.285714
chamados_v4_fs_rfembedded,sunspot,1arima,0,,365.478709,19.117497,15.719171,36.503112,0.346894,0.193887,0.951367,67.857143
chamados_v4_fs_rfembedded,windspeedfortaleza,1amv1rfembedded,0,0.396731,0.208426,0.456537,0.387711,13.502156,0.840624,0.382110,0.897694,50.000000
chamados_v4_fs_rfembedded,windspeedfortaleza,1amv1rfembedded,1,0.396731,0.211172,0.459535,0.391940,13.653782,0.846398,0.387000,0.896258,50.000000
chamados_v4_fs_rfembedded,windspeedfortaleza,1amv1rfembedded,2,0.396731,0.209140,0.457318,0.389016,13.568280,0.850852,0.386657,0.896854,50.000000
chamados_v4_fs_rfembedded,windspeedfortaleza,1amv1rfembedded,3,0.396731,0.197017,0.443866,0.368395,12.818672,0.823352,0.349524,0.905511,57.142857
chamados_v4_fs_rfembedded,windspeedfortaleza,1amv1rfembedded,4,0.396731,0.214615,0.463266,0.398401,13.973354,0.829783,0.397735,0.893681,50.000000
chamados_v4_fs_rfembedded,windspeedfortaleza,1amv1rfembedded,5,0.396731,0.208520,0.456640,0.389880,13.625889,0.854731,0.389705,0.896581,57.142857
chamados_v4_fs_rfembedded,windspeedfortaleza,1amv1rfembedded,6,0.396731,0.210127,0.458396,0.380164,13.090169,0.807481,0.359397,0.900605,57.142857
chamados_v4_fs_rfembedded,windspeedfortaleza,1amv1rfembedded,7,0.396731,0.209071,0.457242,0.388919,13.527676,0.833743,0.381049,0.897668,57.142857
chamados_v4_fs_rfembedded,windspeedfortaleza,1amv1rfembedded,8,0.396731,0.209435,0.457640,0.384173,13.348815,0.829325,0.375195,0.898424,57.142857
chamados_v4_fs_rfembedded,windspeedfortaleza,1amv1rfembedded,9,0.396731,0.201217,0.448572,0.373864,12.971442,0.822346,0.351951,0.904085,57.142857
chamados_v4_fs_rfembedded,windspeedfortaleza,1arima,0,,0.159223,0.399027,0.336684,11.585693,0.710406,0.282118,0.924855,57.142857
