ExperimentID,Serie,Modelo,Strategy,N_Features_Selected_mean,N_Features_Selected_std,N_Repeticoes,N_Features_Total
chamados_v4_fs_svr_ftest,airlines,1svrftest,f_test,20.000000,,1,20
chamados_v4_fs_svr_ftest,austres,1svrftest,f_test,1.000000,,1,1
chamados_v4_fs_svr_ftest,coloradoRiver,1svrftest,f_test,5.000000,,1,16
chamados_v4_fs_svr_ftest,sunspot,1svrftest,f_test,5.000000,,1,9
