ExperimentID,Serie,Modelo,Strategy,N_Features_Selected_mean,N_Features_Selected_std,N_Repeticoes,N_Features_Total
chamados_v4_fs_arimasvr_mutualinfo,airlines,1asmutualinfo,mutual_info,20.000000,,1,20
chamados_v4_fs_arimasvr_mutualinfo,austres,1asmutualinfo,mutual_info,1.000000,,1,1
chamados_v4_fs_arimasvr_mutualinfo,coloradoRiver,1asmutualinfo,mutual_info,1.000000,,1,16
chamados_v4_fs_arimasvr_mutualinfo,sunspot,1asmutualinfo,mutual_info,9.000000,,1,9
