ExperimentID,Serie,Modelo,Repeticao,ValMetric,MSE,RMSE,MAE,MAPE,theil,ARV,IA,POCID
chamados_v4_fs_arimasvr_ftest,airlines,1arima,0,,389.194049,19.728002,15.102607,3.315326,0.134713,0.066301,0.983139,78.571429
chamados_v4_fs_arimasvr_ftest,airlines,1asftest,0,10.971293,230.024062,15.166544,13.829032,3.067365,0.089602,0.039462,0.990068,92.857143
chamados_v4_fs_arimasvr_ftest,austres,1arima,0,,358.130880,18.924346,13.710292,0.078380,0.129713,0.034904,0.990999,75.000000
chamados_v4_fs_arimasvr_ftest,austres,1asftest,0,16.876589,357.661339,18.911936,14.242368,0.081454,0.129543,0.034860,0.991012,75.000000
chamados_v4_fs_arimasvr_ftest,coloradoRiver,1arima,0,,0.104961,0.323976,0.262984,28.817193,0.755655,0.698832,0.667249,52.702703
chamados_v4_fs_arimasvr_ftest,coloradoRiver,1asftest,0,0.676371,0.102321,0.319876,0.257938,28.380562,0.731431,0.704615,0.667718,51.351351
chamados_v4_fs_arimasvr_ftest,sunspot,1arima,0,,365.478709,19.117497,15.719171,36.503112,0.346894,0.193887,0.951367,67.857143
chamados_v4_fs_arimasvr_ftest,sunspot,1asftest,0,21.896095,411.513031,20.285784,16.866097,48.231838,0.354957,0.228287,0.943616,60.714286
