ExperimentID,Serie,Modelo,Repeticao,Strategy,N_Features_Selected,N_Features_Total,Selected_Indices,Selected_Lag_Names
chamados_pct10_fs_mlp_ftest,airlines,1mlppct10ftest,0,f_test,5,13,0;1;2;11;12,lag_13;lag_12;lag_11;lag_2;lag_1
chamados_pct10_fs_mlp_ftest,airlines,1mlppct10ftest,1,f_test,5,13,0;1;2;11;12,lag_13;lag_12;lag_11;lag_2;lag_1
chamados_pct10_fs_mlp_ftest,airlines,1mlppct10ftest,2,f_test,5,13,0;1;2;11;12,lag_13;lag_12;lag_11;lag_2;lag_1
chamados_pct10_fs_mlp_ftest,airlines,1mlppct10ftest,3,f_test,5,13,0;1;2;11;12,lag_13;lag_12;lag_11;lag_2;lag_1
chamados_pct10_fs_mlp_ftest,airlines,1mlppct10ftest,4,f_test,5,13,0;1;2;11;12,lag_13;lag_12;lag_11;lag_2;lag_1
chamados_pct10_fs_mlp_ftest,airlines,1mlppct10ftest,5,f_test,5,13,0;1;2;11;12,lag_13;lag_12;lag_11;lag_2;lag_1
chamados_pct10_fs_mlp_ftest,airlines,1mlppct10ftest,6,f_test,5,13,0;1;2;11;12,lag_13;lag_12;lag_11;lag_2;lag_1
chamados_pct10_fs_mlp_ftest,airlines,1mlppct10ftest,7,f_test,5,13,0;1;2;11;12,lag_13;lag_12;lag_11;lag_2;lag_1
chamados_pct10_fs_mlp_ftest,airlines,1mlppct10ftest,8,f_test,5,13,0;1;2;11;12,lag_13;lag_12;lag_11;lag_2;lag_1
chamados_pct10_fs_mlp_ftest,airlines,1mlppct10ftest,9,f_test,5,13,0;1;2;11;12,lag_13;lag_12;lag_11;lag_2;lag_1
chamados_pct10_fs_mlp_ftest,austres,1mlppct10ftest,0,f_test,1,8,7,lag_1
chamados_pct10_fs_mlp_ftest,austres,1mlppct10ftest,1,f_test,1,8,7,lag_1
chamados_pct10_fs_mlp_ftest,austres,1mlppct10ftest,2,f_test,1,8,7,lag_1
chamados_pct10_fs_mlp_ftest,austres,1mlppct10ftest,3,f_test,1,8,7,lag_1
chamados_pct10_fs_mlp_ftest,austres,1mlppct10ftest,4,f_test,1,8,7,lag_1
chamados_pct10_fs_mlp_ftest,austres,1mlppct10ftest,5,f_test,1,8,7,lag_1
chamados_pct10_fs_mlp_ftest,austres,1mlppct10ftest,6,f_test,1,8,7,lag_1
chamados_pct10_fs_mlp_ftest,austres,1mlppct10ftest,7,f_test,1,8,7,lag_1
chamados_pct10_fs_mlp_ftest,austres,1mlppct10ftest,8,f_test,1,8,7,lag_1
chamados_pct10_fs_mlp_ftest,austres,1mlppct10ftest,9,f_test,1,8,7,lag_1
chamados_pct10_fs_mlp_ftest,coloradoRiver,1mlppct10ftest,0,f_test,9,67,6;7;8;19;31;32;43;55;66,lag_61;lag_60;lag_59;lag_48;lag_36;lag_35;lag_24;lag_12;lag_1
chamados_pct10_fs_mlp_ftest,coloradoRiver,1mlppct10ftest,1,f_test,9,67,6;7;8;19;31;32;43;55;66,lag_61;lag_60;lag_59;lag_48;lag_36;lag_35;lag_24;lag_12;lag_1
chamados_pct10_fs_mlp_ftest,coloradoRiver,1mlppct10ftest,2,f_test,9,67,6;7;8;19;31;32;43;55;66,lag_61;lag_60;lag_59;lag_48;lag_36;lag_35;lag_24;lag_12;lag_1
chamados_pct10_fs_mlp_ftest,coloradoRiver,1mlppct10ftest,3,f_test,9,67,6;7;8;19;31;32;43;55;66,lag_61;lag_60;lag_59;lag_48;lag_36;lag_35;lag_24;lag_12;lag_1
chamados_pct10_fs_mlp_ftest,coloradoRiver,1mlppct10ftest,4,f_test,9,67,6;7;8;19;31;32;43;55;66,lag_61;lag_60;lag_59;lag_48;lag_36;lag_35;lag_24;lag_12;lag_1
chamados_pct10_fs_mlp_ftest,coloradoRiver,1mlppct10ftest,5,f_test,9,67,6;7;8;19;31;32;43;55;66,lag_61;lag_60;lag_59;lag_48;lag_36;lag_35;lag_24;lag_12;lag_1
