ExperimentID,Serie,Modelo,Strategy,N_Features_Selected_mean,N_Features_Selected_std,N_Repeticoes,N_Features_Total
chamados_pct10_fs_arimasvr_ftest,airlines,1aspct10ftest,f_test,9.000000,,1,13
chamados_pct10_fs_arimasvr_ftest,austres,1aspct10ftest,f_test,5.000000,,1,8
chamados_pct10_fs_arimasvr_ftest,coloradoRiver,1aspct10ftest,f_test,1.000000,,1,67
chamados_pct10_fs_arimasvr_ftest,samurec,1aspct10ftest,f_test,15.000000,,1,107
chamados_pct10_fs_arimasvr_ftest,sunspot,1aspct10ftest,f_test,15.000000,,1,26
chamados_pct10_fs_arimasvr_ftest,windspeedfortaleza,1aspct10ftest,f_test,13.000000,,1,13
