serie,MSE,MAD,MAPE
sunspot.txt,2108.6900470821906,34.8865435715945,95.67830040879463
lynx.txt,1190926.2294886312,867.4674370388501,84.6493397173037
airlines.txt,33552.038200142335,171.92705051057763,35.01410665418172
